Респондент,Сообщество,"Среднегодовой.доход,.тыс..$","Объем.потребленного.алкоголя.в.год,.л.",Количество.членов.семьи,Количество.лет.образования,"Доля.от.дохода.семьи.которая.тратится.на.продовольствие,.%",Коэффициент.Джини.сообщества,"Издержки.сообщества.на.окружающую.среду,.млн..$","Охват.беспроводной.связи.в.сообществе,.%","Количество.смертей.от.вирусных.и.респираторных.заболеваний.в.сообществе,.тыс..человек",Волатильность.потребительских.цен.в.сообществе,Ощущаемое.счастье
23795,28,110.536,40,8,21,28,0.308573096862725,246.47,0.493699155207889,11.76,5.32896811405983,Blooming
23798,221,672.273,43,10,13,41,0.92333171146711,16.56,0.175914158362273,32.63,0.347596246239806,Suffering
23799,369,30.416,69,1,8,64,0.941381209512168,57.8,0.106644241823268,23.05,0.260374355380188,Hopeless
23800,117,127.213,70,6,11,66,0.373143929550873,343.38,0.697098306738083,1.93,5.33718568193195,Strugglng
23805,260,219.068,69,5,8,68,0.172393061716065,320.44,0.878551454232128,1.71,6.38811247749875,Strugglng
23815,366,33.22,50,3,12,48,0.6275135114067,148.54,0.316112697632404,11.78,3.83952542911645,Suffering
23818,134,16.706,66,8,7,64,0.800736426571039,79.44,0.26691587437232,12.45,1.74125393224048,Hopeless
23825,425,15.031,76,3,6,68,0.858441220719571,62.48,0.2416551439808,13.5,2.06035617507229,Hopeless
23828,272,524.242,43,4,22,34,0.902970480484622,40.52,0.181846523348745,24.07,0.319426253732511,Doing well
23833,34,224.073,58,10,13,47,0.895635156893975,9.97,0.225820078269057,32.64,0.491227622375506,Depressed
23851,517,806.009,45,12,22,39,0.878160459890723,77.83,0.207122612453022,14.76,2.0650996175891,Just ok
23861,419,321.962,46,3,16,45,0.287982082591517,341.52,0.696908130105136,1.44,5.36009356012167,Thriving
23864,580,178.78,70,5,5,66,0.901697820833209,44.69,0.180669020292813,32.79,0.498536942476604,Hopeless
23874,400,799.03,43,7,17,51,0.868115722883817,32.76,0.1,23.94,0.350585346142801,Coping
23875,115,13.579,61,6,10,60,0.993755709275839,48.15,0.229781335151385,21.64,0.612630702287929,Hopeless
23878,9,69.3,72,8,7,60,0.823419981438586,17.48,0.202835154611312,23.72,0.311139374446683,Hopeless
23881,160,401.45,58,2,10,49,0.382886819322624,324.2,0.692350481094575,2.75,5.68860561357399,Just ok
23884,241,644.357,44,8,12,46,0.117078022077009,318.02,0.823830510665138,1.59,6.49915845097074,Just ok
23886,459,322.52,46,4,9,48,0.113681398580953,326.26,0.838205575226129,2.16,6.42752616653218,Just ok
23906,242,897.821,38,1,25,31,0.428027065980565,273.98,0.537814412375667,12.48,5.55489360524894,Prospering
23914,248,891.08,39,2,23,32,0.82230574801648,62.73,0.232294316698199,10.28,1.80300259370838,Blooming
23922,238,414.477,41,5,26,31,0.915350808453339,51.56,0.167251383527287,34.88,0.655281732114045,Doing well
23925,301,214.142,40,9,19,34,0.0682134593053118,335.83,0.851623726197832,2.75,6.70456905619917,Thriving
23926,447,34.674,65,6,7,66,0.180929214105361,308.22,0.818663782180268,2.15,6.41045225886692,Strugglng
23937,165,282.064,56,2,12,65,0.241875394385251,318.59,0.850369712303822,1.39,6.64778293254821,Just ok
23948,388,960.336,36,4,22,36,0.0462630620715957,368.06,0.900484699886941,2.35,6.43500188228957,Prospering
23950,400,854.855,42,5,18,41,0.868115722883817,32.76,0.1,23.94,0.350585346142801,Coping
23954,29,875.373,35,9,20,32,0.897586754477592,33.65,0.145174688623325,33.59,0.359914844795656,Coping
23956,33,784.529,50,3,14,46,0.72705202569093,99.21,0.195327898844737,11.34,2.14787637960435,Coping
23962,142,245.263,53,1,12,46,0.444725007544522,245.48,0.598467703057769,12.82,5.74975725495015,Just ok
23975,384,376.994,59,1,10,47,0.710665121480569,124.61,0.334746656638276,12.7,1.92168110034503,Suffering
23983,491,217.288,47,9,13,45,0.963755515835684,9.89,0.163012250888096,31.4,0.482081316536717,Depressed
23993,239,584.179,57,2,14,54,0.826502337897941,89.78,0.181248749205237,11.99,2.04745355597081,Coping
23995,234,54.205,49,7,9,46,0.577645616572674,196.58,0.518830954702944,12.48,3.84733419492484,Depressed
23996,43,189.294,67,7,5,68,0.13252707327975,323.76,0.870231455831262,2.58,6.3613050094386,Strugglng
24003,544,108.513,72,1,7,70,0.691073613615522,92.17,0.296840532434737,12.66,1.7940604798699,Depressed
24009,458,694.83,49,1,16,48,0.491185970479713,263.05,0.563768835973378,11.67,5.396468145674,Blooming
24017,466,16.826,77,2,5,66,0.666922238369294,146.86,0.388929005161373,13.12,3.94294221672823,Depressed
24018,235,220.64,64,4,5,64,0.208416301622935,341.25,0.834139860759581,1.99,6.53326681935632,Strugglng
24023,332,240.204,28,11,12,25,0.872569895760954,17.72,0.174977446131937,23.52,0.620520246979563,Depressed
24054,391,586.908,38,6,20,29,0.059780973516816,344.04,0.851090012389091,2.89,6.59253201247353,Prospering
24058,29,699.454,41,5,13,52,0.897586754477592,33.65,0.145174688623325,33.59,0.359914844795656,Coping
24076,482,236.366,41,7,21,40,0.897305294509596,64.03,0.160408733536982,22.41,0.372366501913981,Just ok
24078,476,94.914,51,4,16,48,0.855258295223728,53.72,0.191997515438567,13.23,2.15598472217223,Suffering
24085,258,434.688,26,8,21,29,0.498872538598429,207.14,0.495534789969665,11.87,3.78955130723994,Blooming
24086,348,699.058,34,1,21,26,0.239936869033348,302.67,0.825882381111697,1.72,6.17455888538288,Prospering
24091,318,121.971,59,5,11,66,0.308154190606338,301.13,0.790879630530471,2.3,5.64650052999634,Strugglng
24096,175,301.178,56,6,15,47,0.884495800304377,68.65,0.143607128917934,13.0,1.40771264310221,Suffering
24105,413,259.462,57,5,8,62,0.146530449656987,355.74,0.875978021866837,0.56,6.73583138409817,Coping
24117,142,278.73,48,7,11,47,0.444725007544522,245.48,0.598467703057769,12.82,5.74975725495015,Strugglng
24119,498,443.188,45,1,14,45,0.731185598123443,189.0,0.371669314452569,13.58,3.81936416535797,Coping
24125,344,310.177,32,8,20,24,0.683429374232648,147.34,0.42414032039962,11.76,3.70454688497033,Doing well
24126,272,546.963,32,2,26,31,0.902970480484622,40.52,0.181846523348745,24.07,0.319426253732511,Doing well
24128,462,224.533,60,8,8,63,0.801988529142578,62.54,0.206833142166331,12.31,2.01426804200593,Hopeless
24129,565,433.762,47,9,16,47,0.212937840494322,338.11,0.916961790869354,1.81,6.43401310015086,Doing well
24130,260,1070.414,28,4,24,27,0.172393061716065,320.44,0.878551454232128,1.71,6.38811247749875,Prospering
24131,409,615.624,48,4,14,45,0.752836464387471,60.06,0.177626483209399,12.81,1.81060222247535,Coping
24137,415,180.187,64,6,7,65,0.269714738982746,325.92,0.681387760962752,2.18,5.58104868258587,Strugglng
24138,554,611.54,47,2,14,48,0.352116956279213,304.79,0.711282112480858,2.84,5.78288241988448,Blooming
24162,494,192.946,45,10,15,51,0.903506460907301,35.96,0.102791397065497,32.86,0.44305178762143,Depressed
24165,352,456.6,31,7,20,28,0.682009542787043,128.11,0.321606378336154,13.39,3.80619485067352,Doing well
24166,52,817.484,30,11,23,28,0.815005548346837,67.48,0.159918344164986,32.58,0.223979126963973,Just ok
24170,200,104.162,56,1,10,45,0.760169062982229,66.13,0.14280200422749,11.15,1.88184739241375,Suffering
24180,385,348.104,57,4,10,47,0.651632665508891,152.42,0.431820797166488,13.31,4.01763479040222,Suffering
24188,234,94.284,41,6,17,44,0.577645616572674,196.58,0.518830954702944,12.48,3.84733419492484,Strugglng
24204,190,116.948,53,3,11,46,0.37514206032391,260.57,0.549302328994688,12.19,5.33306869000759,Coping
24207,584,152.841,52,8,8,64,0.386826253192273,272.97,0.505505815878127,12.15,5.68523422867656,Suffering
24219,213,372.184,43,5,22,33,0.115038316705218,310.23,0.831476402148554,2.31,6.38102240689995,Prospering
24241,585,871.375,29,2,22,31,0.367041525618021,327.81,0.698340000915734,1.41,5.4982140974378,Prospering
24262,594,888.504,46,2,16,42,0.0365321382357348,353.8,0.816610165087213,2.67,6.92696580418704,Prospering
24263,143,114.555,61,7,7,65,0.818887240201266,74.25,0.195233542813564,14.5,1.85369194579303,Hopeless
24271,403,391.436,46,7,20,38,0.717482018346784,111.53,0.259089747448109,10.92,1.95209337933984,Doing well
24275,404,872.439,48,5,21,33,0.342161414835895,267.2,0.563079632118303,11.56,5.59846190352731,Thriving
24278,393,310.051,53,7,13,49,0.284085748016902,328.03,0.70436150462956,1.71,5.39643959558376,Just ok
24281,318,291.163,47,6,14,48,0.308154190606338,301.13,0.790879630530471,2.3,5.64650052999634,Just ok
24284,10,235.64,52,1,12,47,0.869528219080303,40.34,0.227802334912382,32.85,0.47144764452307,Depressed
24292,358,34.516,68,3,6,70,0.365740677302984,314.51,0.69145815684043,1.49,5.62824531709678,Strugglng
24302,529,81.342,54,5,17,49,0.725817212514095,75.97,0.183564362366328,11.5,1.705890773244,Suffering
24303,339,624.683,51,7,17,38,0.347935306538694,332.7,0.730331187131579,2.43,5.52956095947391,Blooming
24317,419,310.025,52,4,13,47,0.287982082591517,341.52,0.696908130105136,1.44,5.36009356012167,Just ok
24320,254,93.484,55,8,9,70,0.872204321519719,63.47,0.19429850804026,13.32,1.71890221419127,Hopeless
24322,30,285.631,65,5,10,62,0.695710141320387,100.22,0.269331330702096,13.12,2.25818369185224,Depressed
24342,7,420.849,28,3,15,25,0.891368964122407,19.66,0.121698622519421,33.82,0.563344581341106,Suffering
24344,263,79.523,56,2,8,67,0.0650148836455423,352.55,0.95,1.47,6.64372779416226,Coping
24347,413,303.732,66,8,7,65,0.146530449656987,355.74,0.875978021866837,0.56,6.73583138409817,Strugglng
24349,210,104.291,61,2,7,63,0.87686713335731,37.78,0.192927739474706,32.42,0.665779538768506,Hopeless
24354,320,157.545,69,2,6,66,0.57695762709799,185.2,0.484781476002226,11.81,3.97015350512289,Depressed
24358,432,112.251,70,6,10,65,0.833862324958825,17.71,0.155463749662239,23.36,0.399418276483729,Hopeless
24360,296,764.914,44,10,18,44,1.01226782811728,7.93,0.153713244738123,33.36,0.231679400599252,Coping
24362,21,155.504,57,8,8,65,0.467941147767623,238.35,0.532396605734307,13.32,5.31574273443233,Suffering
24370,201,533.638,48,3,13,44,0.058414609088433,321.09,0.872407058528416,2.83,6.42409257059697,Thriving
24377,375,133.611,57,2,13,47,0.871358239351454,18.56,0.14810869803999,33.36,0.535397148128127,Depressed
24380,184,756.385,53,1,16,52,0.530436968063845,192.33,0.450339143666455,12.13,3.79699046448189,Blooming
24389,218,769.167,44,8,19,39,0.406596835644471,336.72,0.722375816091035,1.46,5.56777984075825,Blooming
24391,437,203.429,48,1,11,44,0.907128418041273,39.45,0.198326695951622,13.94,1.80221371826617,Suffering
24396,587,340.908,47,9,13,47,0.415690661981868,266.04,0.551605271619174,12.81,5.4310707120499,Coping
24399,447,268.806,22,1,16,24,0.180929214105361,308.22,0.818663782180268,2.15,6.41045225886692,Thriving
24409,18,415.143,48,2,7,46,0.641402649400906,95.75,0.227454258012181,12.09,1.90841538873615,Suffering
24425,354,392.103,41,4,20,43,0.79903040502965,46.7,0.198390424753168,11.78,1.83009581275314,Doing well
24430,73,215.923,45,7,15,48,0.862796760973667,22.79,0.188497973861374,32.23,0.63474539556128,Depressed
24443,514,81.64,41,5,19,37,0.149807238018291,321.7,0.801696394428349,2.11,6.26663147605008,Thriving
24449,64,179.616,48,5,14,48,0.606716726409966,135.76,0.368337944699812,13.31,3.81303437417002,Suffering
24457,451,70.468,58,5,8,67,0.858885172806676,93.48,0.169359863396543,12.57,2.21663165847304,Depressed
24460,194,284.265,52,4,15,44,0.881701145603031,47.54,0.132217715337375,12.73,2.19607869309945,Suffering
24471,483,72.747,77,4,8,70,0.883159712536302,21.96,0.189214652583771,33.18,0.3827877654449,Hopeless
24484,517,169.715,66,3,6,62,0.878160459890723,77.83,0.207122612453022,14.76,2.0650996175891,Hopeless
24493,269,195.285,64,4,5,68,0.676608397870747,95.1,0.285346205712505,11.34,1.9807803062188,Hopeless
24497,465,131.24,45,5,19,39,0.795348690831329,33.07,0.155137603898106,32.91,0.371558710793314,Suffering
24512,120,598.471,48,4,12,51,0.746943814346207,146.91,0.28773743839118,12.67,1.83072301780432,Coping
24515,200,31.801,75,4,8,70,0.760169062982229,66.13,0.14280200422749,11.15,1.88184739241375,Hopeless
24517,595,816.031,42,10,20,43,0.814905390453987,76.86,0.170462811836107,13.15,1.83319935198112,Just ok
24530,254,68.355,73,3,4,73,0.872204321519719,63.47,0.19429850804026,13.32,1.71890221419127,Hopeless
24538,378,121.061,47,4,18,41,0.0447956293053334,326.4,0.915084050225138,1.9,6.42847463898211,Thriving
24544,239,328.422,51,1,14,46,0.826502337897941,89.78,0.181248749205237,11.99,2.04745355597081,Suffering
24548,151,357.53,46,2,14,47,0.685700856399594,110.88,0.209959542139005,11.75,2.09615347169546,Suffering
24564,23,26.38,74,5,6,65,0.85169039965452,86.49,0.114399158756651,12.72,2.03640527385624,Hopeless
24571,100,196.476,52,7,11,46,0.65703778258962,154.61,0.350385328572934,12.44,3.82230738784362,Suffering
24578,267,927.809,38,9,20,26,0.882718945848045,42.62,0.201480734522021,33.66,0.393937048557384,Coping
24587,53,1029.787,33,9,21,26,0.424993858319437,263.52,0.516324975881431,12.33,5.60885947905563,Thriving
24596,124,90.293,58,8,5,64,0.638292965216583,141.1,0.418547105162624,13.17,3.87125006357653,Hopeless
24603,41,410.804,43,3,21,41,0.305557784217307,315.93,0.723129154994641,3.8,5.41260059793376,Thriving
24604,391,241.579,56,7,8,64,0.059780973516816,344.04,0.851090012389091,2.89,6.59253201247353,Strugglng
24605,397,374.071,52,12,8,45,0.273987880009451,315.63,0.741571879841993,1.03,5.47863925300717,Strugglng
24617,7,321.102,41,2,23,28,0.891368964122407,19.66,0.121698622519421,33.82,0.563344581341106,Doing well
24618,218,711.738,52,3,12,49,0.406596835644471,336.72,0.722375816091035,1.46,5.56777984075825,Blooming
24619,560,212.207,54,2,13,46,0.383783189419231,237.84,0.470122440346716,13.18,5.28654774715469,Just ok
24622,116,844.744,40,2,24,21,0.871218887559692,25.13,0.17801807717696,23.55,0.48514406117537,Blooming
24641,334,259.962,41,7,14,47,0.981723852734411,47.81,0.17249731272457,31.78,0.69779482172961,Depressed
24650,187,574.346,43,2,16,47,0.863091841658898,43.71,0.219779878301566,22.69,0.616603610250458,Coping
24659,573,201.199,77,6,8,70,0.768844583025794,137.02,0.256615954750042,12.88,1.73758066131032,Depressed
24662,581,308.502,54,4,12,46,0.364366077407333,332.82,0.700514575914277,3.02,5.48918704800153,Just ok
24667,186,517.079,38,2,23,34,0.552516599052993,205.06,0.506290236161911,11.6,3.73093791814914,Thriving
24670,116,716.618,52,8,24,37,0.871218887559692,25.13,0.17801807717696,23.55,0.48514406117537,Just ok
24675,269,204.286,72,6,5,67,0.676608397870747,95.1,0.285346205712505,11.34,1.9807803062188,Hopeless
24676,428,290.601,50,8,20,36,0.746025612436404,118.38,0.257996597393829,11.58,1.88324800063345,Doing well
24683,108,939.364,44,1,20,30,0.819679467260798,57.64,0.258392839777137,11.9,1.74644317704384,Blooming
24684,3,385.281,43,12,14,45,0.368281942569396,232.37,0.571463819028342,13.4,5.40111954049614,Coping
24694,58,509.388,51,3,17,48,0.924038358738561,28.72,0.164147905116312,32.22,0.136751274190748,Coping
24706,293,687.081,52,5,15,49,0.869279703133416,76.26,0.227738666946205,12.56,2.07610492873215,Coping
24714,261,35.271,41,9,11,48,0.253781203543798,281.03,0.749933922808894,1.56,5.42640083105039,Coping
24715,338,223.518,50,3,11,46,0.548170741579308,197.67,0.517320285969079,13.65,3.83355865887235,Suffering
24723,565,254.157,49,5,12,48,0.212937840494322,338.11,0.916961790869354,1.81,6.43401310015086,Just ok
24726,304,52.127,63,5,6,61,0.349065256235844,281.59,0.564749945201507,11.97,5.1451485937,Strugglng
24728,436,236.078,54,7,12,45,0.127986856020237,353.29,0.837986545573464,1.91,6.33315174842849,Just ok
24740,101,34.81,54,6,8,49,0.725819073770851,126.92,0.222187631975002,12.98,2.0477244407922,Depressed
24742,483,340.59,44,4,20,41,0.883159712536302,21.96,0.189214652583771,33.18,0.3827877654449,Suffering
24743,513,963.594,34,5,24,25,0.908376713929501,48.58,0.194935529971343,13.49,2.03138220109991,Blooming
24750,382,130.76,67,1,10,67,0.553200735036353,147.57,0.380170360407564,13.4,4.09761873268402,Suffering
24751,531,756.368,37,6,18,26,0.912195567156708,30.6,0.19505915531101,22.45,0.510129549964015,Just ok
24754,152,406.52,47,11,12,48,0.749398874470581,176.72,0.409112854771094,12.56,3.92675280595367,Suffering
24758,324,354.641,49,3,13,48,0.871211397507335,78.19,0.176316511642927,11.31,1.7638488792697,Suffering
24760,400,154.752,65,4,8,64,0.868115722883817,32.76,0.1,23.94,0.350585346142801,Hopeless
24761,61,200.253,41,2,22,45,0.622857214009508,136.4,0.386264144195469,12.83,3.96517734301487,Doing well
24769,234,51.164,48,7,9,45,0.577645616572674,196.58,0.518830954702944,12.48,3.84733419492484,Suffering
24771,29,924.399,38,6,19,30,0.897586754477592,33.65,0.145174688623325,33.59,0.359914844795656,Just ok
24776,177,852.617,32,9,20,34,0.334123705808704,309.38,0.70009431998203,2.52,5.52311768009683,Thriving
24782,543,325.33,47,4,14,48,0.109902372455036,311.99,0.872554421596275,1.33,6.37352073627504,Doing well
24788,453,189.831,66,3,6,67,0.632809835196136,103.78,0.267839927451593,12.42,1.64097489010173,Depressed
24793,105,69.7,50,8,13,47,0.89317857930059,33.29,0.176772288570427,11.74,1.73398719598647,Depressed
24799,267,760.019,43,3,18,48,0.882718945848045,42.62,0.201480734522021,33.66,0.393937048557384,Coping
24800,535,457.787,33,7,28,33,0.379414694772548,314.63,0.636407562510182,2.9,5.53207273758166,Thriving
24803,313,99.1,69,2,7,67,0.885198015649009,15.94,0.178119675318261,32.83,0.494895600393743,Hopeless
24804,322,80.49,46,4,14,47,0.906413806823969,30.0,0.168130550100623,35.0,0.656277188011765,Depressed
24810,114,371.614,58,2,9,46,0.751101814552243,98.83,0.301474044200513,13.24,1.63294583645404,Suffering
24815,276,284.303,41,3,22,38,0.696108199112872,85.21,0.259062626622747,12.64,1.85528467587388,Doing well
24817,552,442.741,35,1,23,30,0.70768371244761,127.27,0.250139926096379,13.02,1.62543218885034,Blooming
24819,396,128.576,43,6,24,37,0.707418773945824,126.68,0.272778670497374,11.75,1.90047783205571,Doing well
24822,67,51.451,78,9,7,73,0.0480633249903531,379.05,0.927271510141383,1.22,6.80289372052209,Strugglng
24826,514,68.383,46,8,14,42,0.149807238018291,321.7,0.801696394428349,2.11,6.26663147605008,Just ok
24829,184,1058.295,39,2,21,27,0.530436968063845,192.33,0.450339143666455,12.13,3.79699046448189,Thriving
24830,145,480.728,43,11,21,31,0.155018774260581,346.58,0.819313952950405,1.56,6.71341359404987,Thriving
24831,440,312.882,62,12,10,67,0.529948281666967,180.45,0.519533957919612,11.84,3.62503789833151,Depressed
24845,588,726.372,37,10,23,30,0.569944423721579,189.21,0.526513670224827,13.26,3.78594135070556,Blooming
24847,413,312.862,46,5,13,43,0.146530449656987,355.74,0.875978021866837,0.56,6.73583138409817,Just ok
24862,247,360.99,47,7,7,61,0.638816925405128,173.09,0.361605822962028,12.01,3.84461254485484,Depressed
24865,553,75.719,57,2,14,46,0.924119503436055,15.42,0.183917818325751,23.06,0.237023969536388,Suffering
24869,112,152.522,56,8,11,46,0.173461393506848,295.37,0.838365296569086,1.36,6.2495866946755,Just ok
24871,375,168.322,30,2,23,34,0.871358239351454,18.56,0.14810869803999,33.36,0.535397148128127,Doing well
24880,44,664.402,45,8,21,36,0.858192024074228,17.57,0.193541427950632,32.78,0.362212887501392,Coping
24881,507,830.399,50,5,15,50,0.307502152691138,223.84,0.524437440708983,13.31,5.04498661063002,Blooming
24884,202,598.952,49,1,17,46,0.34020747354124,310.06,0.702674368076988,2.04,5.52321888243091,Thriving
24888,443,826.679,47,2,17,46,0.846257400103436,89.49,0.108225623125232,14.21,1.57092548939372,Coping
24892,551,729.039,49,5,16,46,0.764072626756002,93.29,0.261139494609312,13.12,1.98882971027018,Coping
24898,128,350.704,50,3,15,46,0.763464333734239,63.07,0.153217679574314,13.08,1.88435893436914,Suffering
24900,439,195.719,57,6,8,62,0.8571890441819,67.88,0.215227143648859,13.04,1.84112044590448,Depressed
24901,304,314.184,37,6,24,24,0.349065256235844,281.59,0.564749945201507,11.97,5.1451485937,Thriving
24908,556,237.551,56,8,12,51,0.719671392900135,95.0,0.306131065373977,11.77,2.14687093925289,Suffering
24911,524,30.064,75,3,3,62,0.333698601485127,322.44,0.703024192993261,1.24,5.45770617919922,Strugglng
24925,449,823.893,50,2,19,40,0.0469041630544133,357.43,0.884289142272144,0.93,6.69979389888137,Prospering
24926,314,356.528,51,1,14,46,0.186941074120025,349.92,0.838691058883039,2.49,6.64172769318468,Blooming
24932,236,457.534,54,2,11,47,0.704384670299928,123.74,0.337358286137243,12.7,3.64022628118017,Suffering
24939,253,35.708,69,1,7,66,0.928275201461015,13.02,0.262768542238249,23.91,0.538216284029001,Hopeless
24944,441,213.868,47,3,9,42,0.429334336797946,230.49,0.530143581350039,12.32,5.19407099443725,Strugglng
24947,571,49.245,52,2,12,45,0.939883784446953,55.17,0.107622380842499,11.08,1.6513056517935,Suffering
24954,479,79.713,46,1,19,40,0.739087421503676,140.07,0.325340327205027,12.03,3.7008162636432,Doing well
24974,78,725.183,34,9,20,28,0.695405665753619,93.1,0.294960920357009,12.73,2.03824928643949,Blooming
24987,419,173.778,45,7,13,47,0.287982082591517,341.52,0.696908130105136,1.44,5.36009356012167,Just ok
24993,385,762.921,39,1,18,41,0.651632665508891,152.42,0.431820797166488,13.31,4.01763479040222,Blooming
24994,407,361.999,59,5,9,49,0.636211101175586,132.77,0.308382950647382,11.91,1.89803663176459,Suffering
24997,369,176.255,49,3,21,34,0.941381209512168,57.8,0.106644241823268,23.05,0.260374355380188,Doing well
25050,106,60.566,70,4,6,66,0.834924314555531,40.74,0.203512381728622,25.08,0.619231435978249,Hopeless
25051,98,239.314,44,2,12,46,0.756533985137797,39.07,0.192045589243768,11.93,1.63279873447328,Suffering
25052,297,680.623,43,3,16,48,0.189137134352805,336.39,0.913232532616335,1.57,6.55765385217386,Thriving
25055,575,132.799,62,3,7,62,0.864044381869968,38.61,0.126313868871976,33.83,0.543675194443065,Hopeless
25058,172,166.713,75,11,8,69,0.568859141740411,190.43,0.523554683843539,12.74,3.64459387744135,Depressed
25060,380,108.149,67,5,5,65,0.312122763608146,307.66,0.732307927186275,1.03,5.38507015637039,Strugglng
25067,361,135.775,54,1,11,65,0.883178476487114,19.56,0.139394393147344,33.74,0.558025947552171,Hopeless
25069,525,660.43,51,1,19,40,0.613849013431086,125.67,0.276364551184973,11.39,1.8003442358035,Blooming
25071,462,646.131,30,1,22,28,0.801988529142578,62.54,0.206833142166331,12.31,2.01426804200593,Blooming
25078,269,403.189,57,7,11,65,0.676608397870747,95.1,0.285346205712505,11.34,1.9807803062188,Depressed
25082,457,323.6,56,7,11,50,0.361445535612989,327.48,0.689209678035468,2.25,5.43030251157262,Just ok
25084,398,325.644,60,4,8,61,0.382544335531742,264.53,0.487221709111811,11.6,5.34869483179123,Strugglng
25092,595,765.964,49,2,14,46,0.814905390453987,76.86,0.170462811836107,13.15,1.83319935198112,Coping
25094,219,150.579,73,2,2,68,0.793618070818629,80.89,0.185396540627954,11.37,1.74651768230791,Hopeless
25095,435,301.203,57,3,10,47,0.687314544113763,116.07,0.234873710672092,12.16,1.79771136315478,Suffering
25097,571,78.65,45,7,14,48,0.939883784446953,55.17,0.107622380842499,11.08,1.6513056517935,Suffering
25100,535,451.468,31,4,22,25,0.379414694772548,314.63,0.636407562510182,2.9,5.53207273758166,Thriving
25102,51,379.42,35,4,24,30,0.357608767746237,327.31,0.720003166453106,2.14,5.57133070342282,Prospering
25119,335,61.229,48,1,17,47,0.875786097627857,61.32,0.231970361497713,12.78,1.79294357840321,Strugglng
25131,365,883.061,44,7,18,40,0.398376730412564,275.3,0.559086873103896,13.12,5.55612497729151,Blooming
25140,561,98.822,70,4,5,64,0.67704582020751,151.99,0.388414810771297,13.26,3.89569878664323,Depressed
25143,107,201.607,55,7,5,66,0.314395979660569,252.08,0.551385986966844,12.75,5.45798928841686,Suffering
25174,87,429.775,50,5,15,49,0.545156835187075,194.25,0.499843140989121,13.19,3.747386095266,Coping
25180,524,32.122,63,1,4,66,0.333698601485127,322.44,0.703024192993261,1.24,5.45770617919922,Strugglng
25185,90,135.908,69,7,6,61,0.745598375308479,77.02,0.236019892561434,11.08,2.01039467226573,Hopeless
25187,424,319.581,51,8,15,46,0.3315985526396,287.68,0.709467902066036,2.75,5.35552786708009,Just ok
25192,435,305.146,55,3,8,45,0.687314544113763,116.07,0.234873710672092,12.16,1.79771136315478,Depressed
25196,12,718.912,50,10,16,48,0.722113690243023,122.84,0.231177397426951,10.87,1.81995992415613,Coping
25199,279,72.042,58,4,7,64,0.682117492928375,134.68,0.33126323859504,12.66,3.55005750381042,Depressed
25204,294,104.807,53,2,16,48,0.308468966545694,336.18,0.714148738882873,2.86,5.52337625077853,Blooming
25206,278,557.75,55,5,15,47,0.166312534806439,328.6,0.923985968792174,0.99,6.41004051168151,Blooming
25208,336,377.41,51,10,13,48,0.0801381316118367,355.73,0.841903228659416,3.54,6.69277517284868,Just ok
25213,518,447.156,47,6,20,40,0.855697088920606,43.54,0.192551685506163,22.14,0.123997302924405,Just ok
25225,550,289.561,54,6,12,45,0.269931268388197,299.16,0.724216978543156,0.0,5.50353260671083,Just ok
25227,351,169.584,67,3,7,63,0.363078564204771,304.37,0.757754801477404,1.04,5.71271668353751,Strugglng
25239,2,396.352,56,1,10,45,0.235625324993569,299.34,0.725899255252895,2.11,5.20071359773767,Just ok
25240,481,633.06,44,4,15,47,0.891396782356889,58.33,0.196942889157469,11.59,1.77547156839387,Coping
25241,515,489.787,40,5,20,36,0.629689975209576,141.64,0.302509740299409,12.32,1.8152614919869,Doing well
25242,544,316.902,53,2,12,44,0.691073613615522,92.17,0.296840532434737,12.66,1.7940604798699,Suffering
25244,125,937.029,39,2,19,35,0.0370078070949724,334.8,0.860553839663731,1.9,6.81494812218184,Prospering
25251,44,573.303,42,1,15,48,0.858192024074228,17.57,0.193541427950632,32.78,0.362212887501392,Coping
25258,264,391.469,52,1,16,49,0.351122515894532,343.12,0.675198392194671,0.22,5.647875771851,Thriving
25264,440,124.092,74,8,9,67,0.529948281666967,180.45,0.519533957919612,11.84,3.62503789833151,Depressed
25273,513,359.771,63,5,8,61,0.908376713929501,48.58,0.194935529971343,13.49,2.03138220109991,Depressed
25280,442,35.217,64,1,5,63,0.844521054862993,44.42,0.206735472885082,13.21,1.73632308461796,Hopeless
25302,463,659.934,31,7,24,27,0.805863502994478,128.64,0.365458770135258,12.72,3.63607981518681,Blooming
25307,582,337.539,41,4,22,41,0.698258634303916,150.86,0.443880799452069,10.91,3.78629893037187,Doing well
25325,461,44.741,64,4,7,69,0.87050868557553,10.47,0.197002063700298,33.04,0.696342177567096,Hopeless
25331,441,121.82,65,10,9,63,0.429334336797946,230.49,0.530143581350039,12.32,5.19407099443725,Depressed
25333,83,55.437,63,12,5,68,0.773096061940608,12.43,0.17939251025255,22.69,0.202466243990026,Hopeless
25338,306,348.915,51,6,15,49,0.269018203960437,248.82,0.557461910422195,12.05,5.48837803046631,Just ok
25342,456,414.976,45,3,20,39,0.844626061354606,85.36,0.23154216479097,12.68,1.87978718606648,Doing well
25344,410,203.881,56,9,11,44,0.0709136738796445,384.43,0.908343435721856,1.96,6.64040376301891,Just ok
25351,175,380.957,33,4,25,30,0.884495800304377,68.65,0.143607128917934,13.0,1.40771264310221,Doing well
